# energy 
-1.78472682646811 E_h
-2.56467524423553 E_h
-2.50262331299995 E_h
-2.50195404325193 E_h
-2.50164370876261 E_h
-2.50160281647228 E_h
-2.50159556950939 E_h
-2.50159426729542 E_h
-2.50159402365519 E_h
-2.50159397706995 E_h
-2.50159396801259 E_h
-2.50159396622989 E_h
-2.5015939658757 E_h
-2.50159396580481 E_h
-2.50159396579054 E_h
-2.50159396578766 E_h
-2.50159396578707 E_h
-2.50159396578695 E_h
-2.50159396578693 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
-2.50159396578692 E_h
