# energy 
-2.51382837755191 E_h
-2.30811816430849 E_h
-2.31475255353092 E_h
-2.31454012004837 E_h
-2.31454658416901 E_h
-2.31454633233707 E_h
-2.31454633807481 E_h
-2.31454633772644 E_h
-2.31454633772743 E_h
-2.31454633772673 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
-2.3145463377267 E_h
-2.31454633772671 E_h
