# energy 
-2.39743418293736 E_h
-2.22753773622883 E_h
-2.23269955106409 E_h
-2.23256283835431 E_h
-2.23256672945709 E_h
-2.23256662063723 E_h
-2.23256662375851 E_h
-2.2325666236719 E_h
-2.23256662367439 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
-2.23256662367433 E_h
