# energy 
-0.0304297095336486 E_h
-2.66782172037925 E_h
-2.54125663085741 E_h
-2.53554664624783 E_h
-2.53410338818435 E_h
-2.53380623464451 E_h
-2.5337367741345 E_h
-2.53371956285252 E_h
-2.53371512131609 E_h
-2.5337139430727 E_h
-2.53371362435204 E_h
-2.53371353688618 E_h
-2.53371351261939 E_h
-2.53371350582904 E_h
-2.53371350391601 E_h
-2.53371350337414 E_h
-2.53371350321996 E_h
-2.53371350317588 E_h
-2.53371350316327 E_h
-2.53371350315965 E_h
-2.53371350315858 E_h
-2.53371350315823 E_h
-2.53371350315815 E_h
-2.53371350315813 E_h
-2.53371350315811 E_h
-2.53371350315811 E_h
-2.53371350315819 E_h
-2.53371350315812 E_h
-2.53371350315813 E_h
-2.53371350315814 E_h
-2.53371350315811 E_h
-2.53371350315808 E_h
-2.53371350315812 E_h
-2.5337135031581 E_h
-2.53371350315818 E_h
-2.53371350315817 E_h
-2.5337135031582 E_h
-2.53371350315816 E_h
-2.53371350315811 E_h
-2.53371350315813 E_h
-2.53371350315812 E_h
-2.53371350315811 E_h
-2.53371350315812 E_h
-2.53371350315816 E_h
-2.53371350315821 E_h
-2.5337135031582 E_h
-2.5337135031582 E_h
-2.53371350315813 E_h
-2.53371350315812 E_h
-2.53371350315804 E_h
-2.5337135031581 E_h
