# energy 
-2.06970707176005 E_h
-1.97311907947276 E_h
-1.97533276779657 E_h
-1.97529030273269 E_h
-1.97529114025971 E_h
-1.97529112385021 E_h
-1.97529112417129 E_h
-1.97529112416497 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
-1.97529112416509 E_h
